order_id,item_category,supplier_name,warehouse_name,warehouse_location,fc_associate,order_status,total_quantity_required,total_quantity_received,total_quantity_in_transfer,unit_price,order_cost,lead_time_days,need_by_date,receive_date
99291,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_389,Received,60,60,0,91,5460,17.0,2025-10-03,2025-10-16
35189,Apparel,Supplier_A,WH_YNX2,Geraldland,Assoc_168,Canceled,152,53,99,100,5300,,2025-09-14,
19433,Electronics,Supplier_B,WH_OMJ4,Murphyshire,Assoc_728,Canceled,171,149,22,170,25330,,2025-09-13,
17515,Office Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_772,Received,86,86,0,19,1634,16.0,2025-09-30,2025-10-06
78159,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_656,Canceled,85,12,73,9,108,,2025-09-27,
22562,Office Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_433,Received,179,179,0,32,5728,6.0,2025-09-26,2025-09-29
65620,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_821,Received,133,133,0,480,63840,16.0,2025-09-14,2025-09-20
33376,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_374,Received,114,114,0,17,1938,11.0,2025-09-11,2025-09-14
69999,Food & Beverage,Supplier_B,WH_TDY9,North Markborough,Assoc_535,Canceled,76,6,70,10,60,,2025-08-23,
70039,Apparel,Supplier_B,WH_VNE2,West Kristine,Assoc_415,Canceled,114,28,86,83,2324,,2025-09-26,
76853,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_728,Backordered,43,38,5,158,6004,,2025-08-14,
52760,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_899,Backordered,100,98,2,442,43316,,2025-09-04,
49051,Electronics,Supplier_C,WH_VNE2,West Kristine,Assoc_631,Received,102,102,0,324,33048,6.0,2025-08-10,2025-08-10
30344,Food & Beverage,Supplier_C,WH_EYJ4,West Ralph,Assoc_397,Received,105,105,0,12,1260,7.0,2025-08-29,2025-08-31
87590,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_873,Pending,138,101,37,455,45955,,2025-09-17,
12361,Electronics,Supplier_A,WH_OMJ4,Murphyshire,Assoc_408,Pending,68,31,37,67,2077,,2025-09-19,
77825,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_234,Backordered,31,4,27,87,348,,2025-09-09,
10840,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_860,Received,34,34,0,20,680,13.0,2025-10-01,2025-10-06
98718,Office Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_624,Pending,87,35,52,34,1190,,2025-09-25,
78622,Electronics,Supplier_B,WH_YWT7,New John,Assoc_582,Canceled,84,54,30,97,5238,,2025-08-27,
22184,Food & Beverage,Supplier_C,WH_OMJ4,Murphyshire,Assoc_594,Backordered,189,136,53,18,2448,,2025-09-12,
20678,Food & Beverage,Supplier_A,WH_TDY9,North Markborough,Assoc_845,Canceled,105,97,8,19,1843,,2025-10-13,
76532,Electronics,Supplier_B,WH_EYJ4,West Ralph,Assoc_691,Pending,111,98,13,168,16464,,2025-08-29,
96144,Office Supplies,Supplier_B,WH_YWT7,New John,Assoc_211,Backordered,95,18,77,45,810,,2025-08-17,
73203,Electronics,Supplier_C,WH_ULN5,Eileenport,Assoc_312,Canceled,161,63,98,92,5796,,2025-08-17,
80717,Food & Beverage,Supplier_C,WH_TDY9,North Markborough,Assoc_635,Received,25,25,0,17,425,14.0,2025-09-14,2025-09-17
61440,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_805,Canceled,11,4,7,98,392,,2025-10-05,
78557,Medical Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_611,Backordered,176,60,116,102,6120,,2025-08-22,
84036,Food & Beverage,Supplier_C,WH_HZU2,Popeport,Assoc_979,Pending,36,27,9,4,108,,2025-09-03,
57490,Apparel,Supplier_A,WH_ULN5,Eileenport,Assoc_632,Pending,52,12,40,66,792,,2025-08-26,
22937,Electronics,Supplier_B,WH_TDY9,North Markborough,Assoc_274,Canceled,45,35,10,264,9240,,2025-09-13,
17333,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_545,Backordered,194,173,21,188,32524,,2025-10-08,
36238,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_677,Received,46,46,0,23,1058,7.0,2025-10-08,2025-10-04
92971,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_357,Canceled,128,53,75,26,1378,,2025-08-21,
81892,Apparel,Supplier_A,WH_HZU2,Popeport,Assoc_832,Canceled,12,5,7,63,315,,2025-09-24,
12215,Apparel,Supplier_B,WH_MTP1,Carterstad,Assoc_105,Backordered,189,48,141,35,1680,,2025-09-16,
61302,Electronics,Supplier_C,WH_TDY9,North Markborough,Assoc_438,Pending,25,19,6,289,5491,,2025-09-21,
66381,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_751,Received,98,98,0,90,8820,7.0,2025-08-16,2025-08-23
53453,Food & Beverage,Supplier_C,WH_OMJ4,Murphyshire,Assoc_476,Canceled,75,71,4,19,1349,,2025-08-28,
66997,Apparel,Supplier_A,WH_YWT7,New John,Assoc_256,Pending,197,55,142,45,2475,,2025-09-04,
86330,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_229,Canceled,94,73,21,42,3066,,2025-09-29,
60928,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_784,Canceled,63,21,42,5,105,,2025-09-17,
43333,Apparel,Supplier_A,WH_MTP1,Carterstad,Assoc_922,Received,46,46,0,31,1426,1.0,2025-09-14,2025-09-15
66229,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_535,Canceled,93,38,55,74,2812,,2025-09-05,
58506,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_502,Canceled,108,90,18,292,26280,,2025-09-13,
15136,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_643,Pending,164,54,110,15,810,,2025-09-04,
29938,Office Supplies,Supplier_C,WH_ULN5,Eileenport,Assoc_960,Canceled,153,113,40,36,4068,,2025-09-06,
49501,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_671,Canceled,176,89,87,16,1424,,2025-09-06,
83447,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_845,Canceled,64,24,40,29,696,,2025-08-21,
73102,Apparel,Supplier_C,WH_VNE2,West Kristine,Assoc_300,Canceled,102,67,35,34,2278,,2025-09-07,
78039,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_196,Backordered,74,64,10,23,1472,,2025-10-04,
80517,Office Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_757,Canceled,111,5,106,49,245,,2025-09-19,
87720,Office Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_685,Pending,193,120,73,43,5160,,2025-08-23,
70460,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_584,Pending,19,11,8,2,22,,2025-10-03,
97900,Apparel,Supplier_C,WH_ULN5,Eileenport,Assoc_991,Received,31,31,0,63,1953,2.0,2025-08-21,2025-08-27
77579,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_978,Backordered,59,41,18,364,14924,,2025-09-08,
77442,Electronics,Supplier_B,WH_EEZ3,Port Julie,Assoc_826,Received,160,160,0,419,67040,17.0,2025-09-08,2025-09-14
73820,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_166,Received,138,138,0,6,828,9.0,2025-10-06,2025-10-10
59233,Electronics,Supplier_B,WH_YWT7,New John,Assoc_303,Canceled,54,40,14,432,17280,,2025-08-17,
32324,Office Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_459,Pending,97,59,38,41,2419,,2025-09-02,
61311,Electronics,Supplier_C,WH_TDY9,North Markborough,Assoc_190,Pending,33,11,22,423,4653,,2025-10-01,
22331,Apparel,Supplier_B,WH_YWT7,New John,Assoc_741,Pending,53,50,3,11,550,,2025-09-10,
82903,Office Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_998,Received,88,88,0,48,4224,7.0,2025-09-15,2025-09-09
72876,Apparel,Supplier_B,WH_VNE2,West Kristine,Assoc_488,Backordered,55,17,38,27,459,,2025-09-20,
44684,Office Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_955,Received,79,79,0,17,1343,10.0,2025-09-19,2025-09-23
20776,Office Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_463,Backordered,99,98,1,46,4508,,2025-08-23,
59170,Food & Beverage,Supplier_C,WH_ULN5,Eileenport,Assoc_137,Canceled,49,34,15,20,680,,2025-09-20,
51770,Food & Beverage,Supplier_B,WH_OMJ4,Murphyshire,Assoc_312,Backordered,189,128,61,19,2432,,2025-10-02,
79670,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_891,Received,76,76,0,18,1368,9.0,2025-10-07,2025-10-08
53959,Medical Supplies,Supplier_C,WH_ULN5,Eileenport,Assoc_586,Received,129,129,0,170,21930,12.0,2025-08-25,2025-08-31
52547,Medical Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_818,Pending,171,91,80,22,2002,,2025-08-15,
26202,Food & Beverage,Supplier_B,WH_EEZ3,Port Julie,Assoc_444,Pending,57,22,35,11,242,,2025-08-27,
29537,Food & Beverage,Supplier_C,WH_ULN5,Eileenport,Assoc_870,Pending,122,103,19,16,1648,,2025-10-09,
51715,Medical Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_848,Canceled,131,62,69,84,5208,,2025-09-27,
15697,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_594,Canceled,86,5,81,19,95,,2025-08-26,
32648,Medical Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_536,Backordered,157,102,55,171,17442,,2025-08-29,
89271,Apparel,Supplier_C,WH_ULN5,Eileenport,Assoc_407,Received,155,155,0,27,4185,11.0,2025-09-15,2025-09-21
25493,Electronics,Supplier_A,WH_OMJ4,Murphyshire,Assoc_911,Received,98,98,0,284,27832,6.0,2025-09-14,2025-09-20
61339,Apparel,Supplier_A,WH_ULN5,Eileenport,Assoc_408,Backordered,30,5,25,40,200,,2025-08-28,
21496,Food & Beverage,Supplier_A,WH_EYJ4,West Ralph,Assoc_257,Backordered,11,7,4,7,49,,2025-08-23,
40951,Electronics,Supplier_B,WH_HZU2,Popeport,Assoc_803,Canceled,188,54,134,291,15714,,2025-09-15,
93396,Food & Beverage,Supplier_B,WH_EYJ4,West Ralph,Assoc_881,Pending,109,16,93,12,192,,2025-08-16,
49222,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_389,Canceled,162,100,62,78,7800,,2025-09-03,
55943,Office Supplies,Supplier_B,WH_YWT7,New John,Assoc_127,Received,165,165,0,16,2640,8.0,2025-09-19,2025-09-22
26599,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_713,Canceled,29,20,9,78,1560,,2025-08-19,
61401,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_316,Backordered,121,11,110,12,132,,2025-09-23,
60899,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_391,Backordered,109,86,23,71,6106,,2025-09-06,
40320,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_267,Canceled,184,132,52,11,1452,,2025-09-23,
44068,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_771,Canceled,13,2,11,213,426,,2025-09-02,
26932,Medical Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_802,Canceled,12,7,5,187,1309,,2025-09-14,
65859,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_410,Canceled,76,14,62,16,224,,2025-10-08,
27671,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_964,Backordered,38,11,27,32,352,,2025-09-12,
36547,Food & Beverage,Supplier_C,WH_MTP1,Carterstad,Assoc_253,Pending,96,90,6,20,1800,,2025-09-21,
36779,Apparel,Supplier_C,WH_YWT7,New John,Assoc_845,Canceled,121,6,115,69,414,,2025-08-23,
46110,Electronics,Supplier_A,WH_TDY9,North Markborough,Assoc_571,Backordered,22,19,3,401,7619,,2025-09-22,
22680,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_791,Backordered,16,8,8,16,128,,2025-09-03,
82270,Office Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_557,Backordered,86,81,5,7,567,,2025-09-25,
68141,Electronics,Supplier_B,WH_VNE2,West Kristine,Assoc_644,Canceled,73,22,51,93,2046,,2025-09-05,
43798,Electronics,Supplier_A,WH_ULN5,Eileenport,Assoc_748,Canceled,120,114,6,190,21660,,2025-08-14,
96001,Food & Beverage,Supplier_C,WH_YWT7,New John,Assoc_349,Canceled,20,2,18,12,24,,2025-09-18,
21759,Electronics,Supplier_A,WH_YWT7,New John,Assoc_841,Pending,107,65,42,421,27365,,2025-08-09,
55484,Office Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_532,Canceled,15,5,10,21,105,,2025-10-07,
14198,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_912,Received,156,156,0,183,28548,20.0,2025-09-26,2025-10-03
28642,Apparel,Supplier_C,WH_VNE2,West Kristine,Assoc_483,Canceled,65,55,10,45,2475,,2025-09-16,
17090,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_787,Pending,164,102,62,33,3366,,2025-09-30,
26673,Office Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_516,Received,14,14,0,31,434,5.0,2025-08-21,2025-08-25
21593,Medical Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_199,Received,67,67,0,24,1608,11.0,2025-09-26,2025-10-01
14644,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_946,Canceled,160,107,53,45,4815,,2025-09-24,
22927,Office Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_587,Pending,97,43,54,25,1075,,2025-09-04,
13761,Food & Beverage,Supplier_A,WH_TDY9,North Markborough,Assoc_974,Canceled,63,21,42,14,294,,2025-08-10,
90442,Food & Beverage,Supplier_A,WH_YWT7,New John,Assoc_180,Canceled,153,88,65,4,352,,2025-09-07,
75986,Medical Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_398,Backordered,125,86,39,139,11954,,2025-08-09,
41225,Apparel,Supplier_C,WH_YWT7,New John,Assoc_270,Backordered,154,110,44,63,6930,,2025-08-25,
43886,Electronics,Supplier_B,WH_HZU2,Popeport,Assoc_861,Canceled,70,48,22,325,15600,,2025-09-16,
85905,Food & Beverage,Supplier_C,WH_MTP1,Carterstad,Assoc_199,Canceled,65,27,38,5,135,,2025-09-14,
84428,Office Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_885,Canceled,150,104,46,27,2808,,2025-09-29,
60151,Apparel,Supplier_B,WH_YWT7,New John,Assoc_385,Backordered,102,80,22,23,1840,,2025-10-02,
42906,Office Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_645,Canceled,67,51,16,36,1836,,2025-09-29,
25149,Food & Beverage,Supplier_B,WH_TDY9,North Markborough,Assoc_260,Received,112,112,0,11,1232,18.0,2025-09-06,2025-09-21
70380,Food & Beverage,Supplier_C,WH_ULN5,Eileenport,Assoc_799,Pending,108,74,34,15,1110,,2025-09-06,
48486,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_733,Received,45,45,0,18,810,20.0,2025-08-15,2025-08-19
28874,Electronics,Supplier_B,WH_YWT7,New John,Assoc_355,Received,155,155,0,370,57350,3.0,2025-09-03,2025-08-27
22448,Electronics,Supplier_C,WH_YWT7,New John,Assoc_908,Canceled,151,130,21,492,63960,,2025-09-30,
15102,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_840,Received,54,54,0,70,3780,7.0,2025-10-01,2025-10-04
87719,Electronics,Supplier_A,WH_EYJ4,West Ralph,Assoc_691,Canceled,127,62,65,400,24800,,2025-09-27,
65793,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_572,Pending,164,84,80,7,588,,2025-08-08,
59514,Food & Beverage,Supplier_C,WH_MTP1,Carterstad,Assoc_107,Pending,184,173,11,15,2595,,2025-08-24,
54820,Food & Beverage,Supplier_B,WH_MTP1,Carterstad,Assoc_901,Canceled,76,68,8,5,340,,2025-08-27,
68245,Medical Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_831,Pending,122,61,61,35,2135,,2025-10-02,
61307,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_472,Canceled,193,130,63,16,2080,,2025-10-04,
85712,Electronics,Supplier_A,WH_ULN5,Eileenport,Assoc_967,Backordered,158,28,130,419,11732,,2025-08-08,
69151,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_245,Received,133,133,0,18,2394,4.0,2025-09-23,2025-09-29
39521,Electronics,Supplier_B,WH_TDY9,North Markborough,Assoc_870,Received,76,76,0,225,17100,15.0,2025-08-31,2025-09-04
44307,Office Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_708,Pending,45,9,36,38,342,,2025-09-21,
66018,Electronics,Supplier_A,WH_EEZ3,Port Julie,Assoc_677,Backordered,192,74,118,207,15318,,2025-08-18,
76387,Apparel,Supplier_C,WH_OMJ4,Murphyshire,Assoc_586,Canceled,182,75,107,29,2175,,2025-08-23,
41347,Apparel,Supplier_A,WH_YWT7,New John,Assoc_399,Canceled,75,29,46,13,377,,2025-08-28,
51774,Medical Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_698,Pending,76,46,30,150,6900,,2025-10-08,
19084,Medical Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_733,Received,98,98,0,184,18032,19.0,2025-09-21,2025-10-05
95926,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_487,Canceled,175,43,132,38,1634,,2025-09-01,
61084,Apparel,Supplier_B,WH_YNX2,Geraldland,Assoc_114,Pending,97,28,69,49,1372,,2025-10-03,
53757,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_723,Pending,176,50,126,55,2750,,2025-09-27,
62428,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_960,Received,199,199,0,8,1592,2.0,2025-08-22,2025-08-23
19608,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_377,Pending,24,14,10,41,574,,2025-09-20,
43845,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_916,Received,186,186,0,93,17298,8.0,2025-08-16,2025-08-20
99371,Apparel,Supplier_A,WH_YWT7,New John,Assoc_372,Backordered,33,12,21,18,216,,2025-09-30,
95386,Medical Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_312,Received,72,72,0,169,12168,19.0,2025-08-26,2025-08-27
81095,Medical Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_908,Pending,60,30,30,49,1470,,2025-09-06,
20742,Electronics,Supplier_B,WH_EYJ4,West Ralph,Assoc_202,Received,163,163,0,299,48737,19.0,2025-09-21,2025-09-25
23908,Electronics,Supplier_C,WH_TDY9,North Markborough,Assoc_896,Received,160,160,0,462,73920,20.0,2025-09-16,2025-09-23
76792,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_715,Backordered,136,45,91,218,9810,,2025-10-05,
21954,Food & Beverage,Supplier_C,WH_OMJ4,Murphyshire,Assoc_760,Backordered,77,68,9,9,612,,2025-09-28,
98676,Office Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_615,Backordered,170,112,58,12,1344,,2025-08-16,
39934,Apparel,Supplier_B,WH_VNE2,West Kristine,Assoc_426,Canceled,136,41,95,32,1312,,2025-08-05,
98603,Food & Beverage,Supplier_C,WH_OMJ4,Murphyshire,Assoc_196,Canceled,97,81,16,19,1539,,2025-08-26,
54503,Apparel,Supplier_A,WH_EYJ4,West Ralph,Assoc_318,Backordered,138,78,60,50,3900,,2025-09-08,
27302,Medical Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_801,Backordered,166,53,113,166,8798,,2025-08-24,
49973,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_296,Canceled,53,10,43,88,880,,2025-09-03,
69600,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_585,Canceled,195,68,127,39,2652,,2025-08-30,
14788,Food & Beverage,Supplier_B,WH_EEZ3,Port Julie,Assoc_248,Backordered,95,93,2,13,1209,,2025-08-23,
75895,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_535,Canceled,116,0,116,30,0,,2025-09-10,
38687,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_567,Backordered,14,13,1,8,104,,2025-08-30,
63980,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_124,Backordered,119,101,18,29,2929,,2025-08-22,
13383,Medical Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_916,Received,168,168,0,148,24864,9.0,2025-08-31,2025-09-02
41711,Apparel,Supplier_B,WH_TDY9,North Markborough,Assoc_838,Canceled,21,21,0,59,1239,,2025-09-20,
17719,Food & Beverage,Supplier_A,WH_OMJ4,Murphyshire,Assoc_721,Canceled,25,3,22,3,9,,2025-09-14,
93101,Office Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_478,Canceled,82,14,68,35,490,,2025-08-30,
54378,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_944,Received,48,48,0,351,16848,19.0,2025-10-02,2025-10-03
50495,Food & Beverage,Supplier_A,WH_EEZ3,Port Julie,Assoc_686,Backordered,152,135,17,11,1485,,2025-09-02,
31560,Electronics,Supplier_A,WH_MTP1,Carterstad,Assoc_991,Backordered,102,98,4,278,27244,,2025-08-30,
93073,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_579,Received,127,127,0,56,7112,7.0,2025-08-17,2025-08-23
44011,Office Supplies,Supplier_B,WH_YWT7,New John,Assoc_865,Pending,45,7,38,46,322,,2025-09-26,
95716,Food & Beverage,Supplier_B,WH_TDY9,North Markborough,Assoc_917,Pending,145,15,130,18,270,,2025-08-19,
90043,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_132,Backordered,147,125,22,194,24250,,2025-09-28,
71079,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_852,Pending,154,23,131,40,920,,2025-09-22,
13348,Electronics,Supplier_C,WH_ULN5,Eileenport,Assoc_917,Pending,156,119,37,362,43078,,2025-09-22,
71736,Apparel,Supplier_A,WH_YNX2,Geraldland,Assoc_937,Backordered,129,115,14,29,3335,,2025-09-28,
10615,Office Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_763,Backordered,126,67,59,49,3283,,2025-08-28,
17469,Food & Beverage,Supplier_A,WH_YNX2,Geraldland,Assoc_688,Backordered,11,9,2,14,126,,2025-08-22,
13066,Electronics,Supplier_A,WH_EEZ3,Port Julie,Assoc_537,Received,76,76,0,488,37088,19.0,2025-09-30,2025-10-03
51465,Medical Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_888,Backordered,193,147,46,59,8673,,2025-08-30,
76316,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_285,Pending,16,1,15,26,26,,2025-09-24,
43328,Office Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_991,Backordered,68,26,42,17,442,,2025-09-11,
18010,Apparel,Supplier_B,WH_OMJ4,Murphyshire,Assoc_338,Received,100,100,0,13,1300,15.0,2025-09-26,2025-09-30
83377,Electronics,Supplier_B,WH_EYJ4,West Ralph,Assoc_489,Pending,124,56,68,254,14224,,2025-09-30,
37042,Apparel,Supplier_B,WH_YWT7,New John,Assoc_934,Pending,33,11,22,74,814,,2025-08-21,
63065,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_874,Received,40,40,0,145,5800,20.0,2025-09-11,2025-09-14
49868,Food & Beverage,Supplier_A,WH_EYJ4,West Ralph,Assoc_192,Backordered,132,65,67,18,1170,,2025-09-19,
21883,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_489,Canceled,112,109,3,5,545,,2025-09-27,
35397,Office Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_544,Backordered,68,10,58,46,460,,2025-09-28,
61435,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_381,Backordered,21,4,17,9,36,,2025-09-02,
74498,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_631,Received,45,45,0,197,8865,2.0,2025-10-06,2025-10-13
52358,Apparel,Supplier_C,WH_OMJ4,Murphyshire,Assoc_480,Canceled,50,26,24,32,832,,2025-09-05,
39166,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_473,Pending,51,1,50,147,147,,2025-08-13,
77464,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_961,Backordered,169,82,87,6,492,,2025-09-02,
67006,Electronics,Supplier_B,WH_VNE2,West Kristine,Assoc_581,Pending,198,36,162,258,9288,,2025-08-30,
85634,Medical Supplies,Supplier_B,WH_YWT7,New John,Assoc_839,Received,50,50,0,45,2250,12.0,2025-08-13,2025-08-22
11921,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_215,Canceled,128,106,22,488,51728,,2025-08-22,
12742,Food & Beverage,Supplier_A,WH_YWT7,New John,Assoc_928,Pending,89,60,29,17,1020,,2025-08-25,
67044,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_474,Pending,132,126,6,83,10458,,2025-09-05,
26456,Apparel,Supplier_A,WH_HZU2,Popeport,Assoc_232,Received,67,67,0,94,6298,4.0,2025-08-27,2025-08-27
44025,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_355,Received,74,74,0,16,1184,10.0,2025-09-24,2025-09-28
70766,Medical Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_691,Backordered,43,20,23,128,2560,,2025-09-24,
90811,Apparel,Supplier_C,WH_VNE2,West Kristine,Assoc_865,Canceled,171,12,159,35,420,,2025-08-09,
25083,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_955,Received,51,51,0,253,12903,1.0,2025-09-24,2025-09-28
17228,Office Supplies,Supplier_A,WH_YWT7,New John,Assoc_515,Canceled,64,58,6,44,2552,,2025-08-11,
69311,Medical Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_862,Backordered,177,131,46,106,13886,,2025-08-25,
85823,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_926,Canceled,150,116,34,94,10904,,2025-08-31,
56338,Office Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_164,Backordered,119,82,37,6,492,,2025-08-22,
55875,Apparel,Supplier_A,WH_EYJ4,West Ralph,Assoc_568,Pending,40,35,5,47,1645,,2025-08-23,
77103,Office Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_546,Pending,139,46,93,30,1380,,2025-09-05,
63413,Apparel,Supplier_A,WH_EYJ4,West Ralph,Assoc_894,Pending,60,46,14,55,2530,,2025-09-25,
78290,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_980,Pending,146,92,54,158,14536,,2025-09-04,
14698,Medical Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_262,Pending,184,42,142,182,7644,,2025-09-12,
16303,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_653,Canceled,61,17,44,32,544,,2025-09-20,
82022,Office Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_531,Canceled,129,82,47,13,1066,,2025-10-10,
36562,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_357,Backordered,63,8,55,8,64,,2025-09-09,
93501,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_592,Received,72,72,0,14,1008,6.0,2025-08-23,2025-08-27
71650,Medical Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_954,Backordered,28,7,21,90,630,,2025-09-01,
